mean_aX,mean_aY,mean_aZ,mean_gX,mean_gY,mean_gZ,std_aX,std_aY,std_aZ,std_gX,std_gY,std_gZ,rms_aX,rms_aY,rms_aZ,rms_gX,rms_gY,rms_gZ,sma_acc,sma_gyro,label
0.158,8.7935,7.447,0.534,0.3293,-0.1637,2.48555980727794,9.08667511921837,7.17394703074953,2.3346054627424,1.23689306552974,1.54931576653839,2.36329659585927,12.314078954595,10.0884475217944,2.27826697294237,1.21875038461532,1.47889793427403,19.5081,4.0228,aerobic
-0.0709,7.162,5.2785,0.5644,0.0113,-0.2146,2.1748889856726,10.43796247678,6.12444361645294,2.38540186225391,1.31396778668445,1.61557043245481,2.06449865584844,12.2208918905291,7.84987203080407,2.33231112847321,1.24659051015159,1.54761564995964,16.4446,4.1315,aerobic
0.6447,7.4796,4.8733,-0.00789999999999997,-0.0842,-0.0138,1.87928952591723,10.475895975471,5.72626475209723,2.44746328766019,1.00139977586931,1.60854819290219,1.89583604248891,12.438423252165,7.2979551999173,2.3218809831686,0.953735288222052,1.52606520175253,15.596,4.0881,aerobic
0.0939000000000001,9.1393,6.3438,0.215,0.0439,-0.1515,3.83194219540025,10.1604570768795,5.8535913914261,2.36604757160779,1.06481072392129,1.34670860083225,3.63651207890198,13.283004317548,8.43100690309289,2.254903102131,1.01112160495165,1.28655116493671,18.62,3.8604,aerobic
0.0935000000000001,10.1248,6.5473,0.085,0.0943999999999999,0.0418,4.81217274211972,11.33010303768,6.47560504337454,1.33290334733368,1.30686029177652,0.973986858227564,4.56618528971394,14.7663701159087,8.97815414770765,1.26735677691801,1.24338521786291,0.92495005270555,21.1894,3.1318,aerobic
1.0653,7.0496,5.3444,-0.0455,0.3685,0.4025,3.31511404362236,11.3014822842945,6.53217090339124,1.35039954992752,1.22281817036621,1.4075108249041,3.32051910098406,12.8315241417378,8.18321100791126,1.28190924015704,1.21718860494173,1.39462693936407,17.6035,3.4661,aerobic
0.7775,5.978,6.1464,0.1757,-0.00209999999999997,-0.0609,2.28651137713718,10.021452944115,7.5868346817951,2.33046957833728,1.2301565799162,1.95014719957238,2.30430620795067,11.2304519588483,9.4647919892621,2.21784807865643,1.16703089076511,1.85107414762348,16.2513,4.1689,aerobic
0.8296,9.6054,7.5941,0.1072,-0.1011,-0.2033,2.52752426958345,11.1084301041046,7.82038178167224,2.33148611643113,1.05968721276086,1.75193404556222,2.53727751734019,14.2590745351864,10.61663265353,2.21443821318184,1.01037839446417,1.67441825718666,20.7011,3.7762,aerobic
-0.2172,9.9525,7.0078,0.0131,0.1038,0.2208,3.60010422071362,12.1478387309568,7.27259319179434,1.39250218032943,1.11801985671096,1.10811379279286,3.42225820183107,15.2271219703528,9.83416551619912,1.32110851181877,1.06571384526992,1.0741867621601,21.6521,2.9493,aerobic
0.0413333333333332,8.72666666666667,6.10788888888889,0.108777777777778,-0.0341111111111111,0.0374444444444445,4.09596319563543,11.2592342657039,6.20941169605552,1.31769645383314,1.36948662319539,0.977172465728429,3.86193233153215,13.7418875058058,8.46043805669134,1.24708927774505,1.29161488068232,0.922047660855386,18.8932222222222,3.02255555555556,aerobic
